customer_id,customers_count
39178436,1
49068098,1
9772766,1
27138695,1
41059309,1
23555108,1
39654125,1
40142950,1
27620875,1
32692626,1
32739941,1
37439130,1
39277528,1
49029974,3
27001181,1
28251980,3
36923328,2
40360895,1
26118705,3
27083687,6
27418834,1
27421285,5
37536221,1
41123559,2
26580505,2
40149338,1
32572498,2
32703467,1
39565622,1
40477423,1
38376904,3
38737437,1
39839109,3
25660216,1
31389931,1
32254865,1
33179700,1
34123314,1
35159737,1
40154496,2
40181656,5
26839054,1
36859785,1
39802217,3
30679378,1
33725515,4
39351825,1
39542633,1
6917108,1
28552040,2
32790789,1
38244747,1
39427419,2
41072026,1
9243757,1
9266239,1
26049546,2
34249751,1
28418734,1
29605189,3
30007459,1
8821477,1
32288274,1
36908955,1
40159522,3
48689409,3
48784551,1
41086448,2
26013130,8
40815634,1
28859654,3
39042114,1
39487740,3
40949054,3
35329848,1
36695380,1
40467283,1
25630425,3
32341203,1
37938028,1
38319978,2
28993668,1
41138714,1
48819332,1
9227866,1
39885064,1
40860048,1
27841933,1
34018599,1
38410900,3
38493330,2
38296775,1
38777022,1
38889037,4
40071230,1
28047659,1
36977990,1
38474970,2
40210523,1
40549250,1
35146957,2
26862690,1
32983245,2
40212281,2
48979745,3
39474231,1
40329628,2
26436699,1
30533485,2
33104220,1
33518336,2
40744989,1
27451969,1
38429836,1
27994342,1
28081574,2
33452705,1
37722131,1
38961569,8
49005394,2
26579372,1
26806147,1
33586229,1
36641086,1
38792995,2
6240913,1
27486089,3
36596217,2
39226378,10
39929111,1
41113482,1
49054420,3
34496164,1
38665489,5
40090290,1
35582418,1
26920870,1
27139698,1
36101743,1
40847034,1
38116343,4
39868858,2
38570057,1
26018950,1
37788454,1
48591008,1
35041911,2
35247082,1
37508926,1
38040417,2
39644115,2
39649498,6
36066158,1
37768029,2
26184856,1
32670495,2
36235560,1
8237692,1
26585080,1
32984886,1
39205849,1
40330905,1
40386477,3
41066067,1
41100867,1
48588386,1
27090761,2
28219265,2
40845644,2
29766214,1
37883233,7
38268074,5
38857412,1
39479661,4
40444989,3
28826798,1
28930566,1
34800587,4
35320041,1
7935416,1
35618028,5
36555064,1
39196180,1
39677857,3
8200762,1
32170943,1
32295185,1
38774985,1
27579697,1
27483992,5
33085518,1
41023401,4
48823703,1
38837079,4
49036881,3
34906239,1
38790224,1
48858203,1
34032121,1
49001394,3
9860815,1
27078922,2
32613064,1
36002529,1
7184721,1
33835994,2
35210829,1
41043642,1
30670031,1
32495756,1
38786800,1
40858497,2
34458657,1
34768866,3
23705553,2
24657662,2
38953289,1
39572202,1
39713484,1
8216807,1
29975768,1
37745753,2
25282000,3
8474770,1
26049380,1
27597325,3
29265326,1
34446439,1
37285090,2
29548236,1
32465639,1
40130121,1
9192834,10
25364380,1
26588581,2
29889370,1
34815201,1
39508728,1
39676495,3
40745686,1
27422987,1
30990126,1
37061564,2
40435887,1
49037519,1
27483503,2
38515922,1
40936554,1
40989634,2
28736124,1
33578514,1
38096264,1
38822229,2
40762931,1
27339549,1
31253506,1
38803242,1
39927933,1
26935613,1
40771357,3
30353982,1
33209695,1
39073112,1
48947671,4
25078918,1
27388347,2
30931967,2
36429024,2
33193229,1
34976287,1
31705510,1
30424932,1
36602838,1
37653611,1
40814235,5
36273048,1
37955735,1
38478303,1
6362117,9
29913121,2
34305127,1
38145861,1
40021098,2
24510950,3
30733270,1
35626443,2
38451994,1
33308707,3
38682923,1
39585786,1
48671449,1
48846200,1
30262031,5
31756868,1
39347786,1
40974001,1
41113718,1
34392408,1
40079074,1
48701546,1
29884610,1
33614649,1
37144709,3
25183575,1
31046778,1
31805367,1
36346540,2
38859330,1
40103485,1
33246752,1
36076222,4
36691619,1
38274003,1
41090257,2
25889421,1
33337469,1
39146673,1
27034243,1
29020043,1
34729256,1
38954423,1
39417426,3
40892677,1
48835185,1
40062269,1
40821998,1
29399408,1
48771679,1
34388555,2
39742648,1
8251309,1
8977907,1
34788896,1
8249297,1
35835951,1
41078704,1
24098737,5
38943218,1
40819710,1
34770513,1
38585081,1
40990561,2
29958184,2
34395148,2
35156041,1
38853943,1
6410400,1
30913156,1
39221519,2
30957825,1
37058042,1
40592308,1
41005732,1
31287239,2
36145979,1
37982930,2
48684054,1
26240794,2
37532822,1
38073922,1
38165524,1
40278346,1
26856160,1
30669556,2
7924790,1
27713303,1
38675286,4
6232143,1
26735597,1
26306836,1
37415936,1
49043922,2
24324807,2
27857057,1
27049241,1
27752264,1
29165424,1
37421367,1
40838309,1
48954551,1
28633772,1
29055236,1
37304522,1
40048383,1
34803454,1
35314629,1
35359585,2
38746230,1
39648502,1
39740749,1
40359085,1
27409920,1
30234489,1
40350509,1
37996245,1
8515985,1
27022024,1
31270952,1
35860092,1
6987234,1
34484828,1
39743964,1
28044480,1
32121229,1
36100673,2
36263141,3
29825511,1
39827809,2
40172003,4
48909921,2
39947902,1
9283457,1
41062595,1
37084359,1
38868520,1
39234576,2
27698262,1
7813636,1
7845732,1
48801680,1
25624371,1
29223236,1
29302480,1
32601538,1
36525964,1
38812567,1
25862764,1
30968130,3
36997959,1
39601237,1
40395621,1
39354357,1
40117360,1
8634876,1
34266379,1
34375003,1
38435251,1
27669043,2
29610983,1
32837356,1
34073401,1
36134370,1
36318204,1
39827335,2
40564892,1
40664723,1
40925318,1
40380055,1
40566913,1
48736670,3
29044234,1
30472364,1
37672741,1
40468432,1
40701021,1
40847352,2
40954025,1
33658557,1
38326807,1
31935487,1
31209961,2
31967349,1
32233177,1
35142655,1
37841684,1
38038609,2
38881169,1
27207235,1
31863204,1
40591022,1
40639888,1
8177085,1
27079024,1
34467303,2
38592868,1
38156673,1
48726962,3
27862767,1
30241129,1
35011847,1
37717228,1
38078833,1
38149514,1
38765688,1
40869621,1
27297582,1
40389120,1
40979974,1
39840921,1
6643182,1
27713322,1
32710584,1
40839453,1
27717434,1
34690526,1
35965143,1
37055664,1
39712487,1
38507333,1
39869181,1
25825655,1
29392532,1
37386999,1
26348410,1
27690344,1
39707036,1
34038684,1
36829165,1
38647081,1
38762097,1
33124922,1
38691108,1
71209,1
38079002,1
38499331,1
40723651,2
29808214,1
40680720,1
48725337,1
27410785,1
38161521,1
39274148,1
40427427,1
25810529,1
34144834,1
35155642,1
36565731,2
37239428,1
40734463,1
31057607,1
48884253,1
27801483,1
24087756,1
25215553,1
35659625,1
39653735,2
26396659,1
36192742,1
40441018,1
40454076,2
40545406,1
33518602,1
37254704,1
6678832,1
7968751,1
25971982,1
38326404,1
39186074,1
24541959,1
29268223,1
31070908,1
27165500,1
33977420,1
36514127,1
7255207,1
39189464,1
27460024,1
29550391,1
37483385,1
39778126,1
48948599,1
29256150,1
40034618,3
48652850,1
27810545,1
36625705,1
40893128,1
6384372,1
39031946,1
39714965,1
27399393,2
33304708,1
35816213,1
32514845,1
33689827,1
37802553,1
48753408,3
29556459,1
33589237,1
37871723,1
38169364,1
38302623,1
6992064,1
9276840,1
30380850,2
38136550,1
39967570,1
27833003,1
33850625,1
25257445,1
33814154,1
26846762,1
27428328,1
39994729,1
33446973,1
28515108,1
33297475,1
37025599,1
39204645,1
34348109,1
40951791,1
30230928,1
36757882,1
36251240,1
38439172,1
40648451,2
29967219,1
38423903,1
38828618,1
39268504,1
48766125,1
39903990,1
39223014,1
39802162,1
8289281,1
27715430,1
33661777,1
40716297,1
9670453,1
31575123,1
32199776,1
28229980,1
36734885,1
41015989,1
40273351,1
30271584,1
32268538,1
37044232,1
39331137,1
8672321,1
34925731,1
37086875,1
27460344,1
40475844,1
41152180,1
41152254,1
30634355,1
36033365,1
48781144,1
8724662,1
37704927,1
8764768,1
40236167,1
36655431,1
41002070,1
32663366,1
39007276,1
39920093,1
48693374,1
48750930,1
29236302,1
34134719,1
35114986,1
36914459,1
38987318,1
9234766,1
39524490,1
24184891,1
31195605,1
32271369,1
34036197,1
40464836,1
8199873,1
31347832,1
40760616,1
31994956,1
33008957,1
40937297,1
40550026,1
49052974,1
23545826,1
26618804,1
35117772,1
40223821,1
29009800,1
40291584,1
32433415,1
35204248,1
40588698,1
7767181,1
26961298,1
36993698,1
37827064,1
38889387,1
39774896,1
34463976,1
37358239,2
38020542,3
49023289,1
9420776,1
26646467,1
35322841,1
27523972,1
41089719,1
31874936,3
33492748,1
39786413,1
30595291,1
36439733,2
38202405,1
32371067,1
34972225,1
40990410,1
30506367,1
34118589,1
40878038,1
8737540,1
32874117,1
34759463,1
8019673,1
33064102,1
39856616,2
30642232,3
33749902,1
8808712,1
38838749,2
29443424,1
33470740,1
33700467,1
37243803,1
41147975,1
25296096,1
27442209,1
28547976,3
33207459,1
34244681,1
35682712,1
37717157,1
40504386,2
40605532,1
38430086,2
39306712,1
32529779,1
39230244,1
31946127,1
35530318,1
39862109,1
9170061,1
37247650,1
9346201,1
27970506,1
30110333,1
32704881,1
35018041,1
40846528,2
32821572,1
34218144,1
36592621,1
38973537,1
40903063,1
40162600,1
40134543,1
31053784,1
32620897,1
36526136,1
41115386,1
30114917,1
38168752,1
37549413,1
39509489,1
39590470,1
33443404,1
9049783,1
26037416,1
35503440,1
39383278,1
28535819,1
37956650,1
26774411,1
27001047,1
27162193,1
40931405,1
28836363,1
40100693,1
40936559,1
31850426,1
40489532,1
23673970,1
24464822,1
25470211,1
27879828,2
32462947,1
34063489,1
38541160,2
40903529,1
40215135,2
9029159,2
40944555,1
40995245,1
8017890,1
27705859,1
27844549,1
39571907,1
48878227,2
94514,1
27326811,1
38308447,1
30510168,1
35070933,1
37028501,1
38932384,1
27739581,2
33182177,1
25589821,1
30144511,1
27644943,1
29707704,3
33126009,2
8800425,1
37987553,1
39066060,1
35188157,1
39791594,1
37866903,1
40562849,1
30554917,2
9709811,1
24886448,1
36048892,1
35604496,1
32392851,1
33317795,1
34508815,1
36669163,1
9001875,1
25853340,1
29984221,1
41152413,2
39705754,1
32074890,1
37988689,1
27124508,1
27271624,1
39101158,1
28434387,1
34006878,2
40761748,1
31313251,1
32812123,1
33713506,1
8537228,1
28224875,1
35549707,1
35175625,1
36572158,1
38676089,1
49021338,1
8744922,1
29452334,1
34150104,1
49022246,1
36948841,1
23675741,1
39066847,1
39231160,1
41053526,2
24433689,1
31687409,1
33020896,1
37843702,1
37517435,1
37989697,1
37957010,1
36317498,1
8623127,1
23690216,1
36947386,1
38530162,1
6452558,1
29019176,1
23520244,1
35273748,1
36090511,1
36393257,2
33907737,1
37315686,1
24495069,1
48952052,1
48684723,1
8355203,1
8626376,1
39137005,1
9421016,1
40298224,1
39499941,1
38827747,1
36986815,1
49055134,1
35632705,1
37162029,1
35505428,1
40447231,1
9132146,1
34397797,1
36289242,1
38696009,1
40700764,1
25950972,1
30121497,1
33594010,1
33767609,1
35111320,1
40780034,1
39569648,1
28325698,1
32893874,1
31933035,1
33254146,1
25056687,1
35160783,1
39862570,1
40098723,1
49017225,1
28632663,1
29267077,1
32027457,1
39098279,1
28733244,1
32081073,1
40014453,1
24242017,1
39321975,1
9814702,1
36886271,1
40413373,1
36148604,1
37527658,1
38845694,1
48648519,1
9234028,1
27399461,1
34355682,1
36308148,1
25124444,1
29278222,1
34858701,1
38713173,2
23911147,4
27537069,1
34047202,2
34321250,16
38612551,1
39632315,1
28901481,1
32846435,1
36079030,1
48654058,2
48747098,3
25401793,4
35203519,1
36503914,5
37665766,3
38005887,3
40893870,1
48782548,1
48785604,6
31610262,2
32410115,2
28290904,1
34433506,15
37983135,2
38775236,2
40805246,2
25481278,1
40183274,13
40485171,1
29868804,2
34158572,3
35029837,11
40684965,3
25560790,1
34224147,11
37233063,2
40909360,26
40957941,1
24141142,1
27900822,1
38242746,10
40899074,4
27328948,1
31966871,2
33284051,8
40102203,1
40473162,1
40801202,1
27733483,4
30121106,1
30653265,1
33071448,3
34924334,9
35384557,19
38722973,1
39030928,3
40701522,6
40814604,3
24146013,1
27442263,2
28098715,1
29975179,4
39520118,1
27218777,4
39732625,1
48730280,2
35203525,5
36784488,1
41051520,2
9114622,4
29863971,1
29975559,1
40549195,1
28014971,1
28380397,2
33978448,1
37146652,2
37591456,1
39905541,1
40657770,1
40792330,1
32923089,5
37282139,1
33452790,1
34321757,2
35564483,1
7429327,1
30431271,1
33072700,1
38494814,1
8699543,1
35225128,1
35834096,4
39170429,1
39200869,1
39680401,4
35749355,1
37751235,1
39170815,1
41013264,10
41039746,1
33303753,1
34891787,1
36262953,1
38383666,1
40418293,2
40976390,2
35400296,1
48772701,8
48958466,8
8171292,1
9192733,2
29926274,2
30345419,3
37713996,1
39812522,3
23603440,5
32964886,3
35752750,4
37293013,3
38118530,1
38566570,1
33375846,1
37345029,5
40672143,1
40899573,3
29666010,1
40743771,1
29086101,1
31883349,1
38702777,1
39414449,4
39462815,3
27394732,2
30404838,1
31858086,2
34479920,2
35916003,1
31706826,1
98299,1
25468422,1
37118541,2
40123102,330
40676631,49
48728076,2
7599529,3
31183906,1
37980029,6
40788009,2
48746253,1
9738294,1
23434621,1
29479174,1
31726888,2
35829295,47
37606760,1
37643715,20
39414531,62
40900457,64
48797797,1
26711143,2
48872385,13
49067196,9
34151375,2
37662484,49
49045259,1
32861933,3
33447346,5
37759680,23
38643897,1
28643245,1
39340274,13
48937665,6
49029168,6
29950629,1
33188163,2
39755667,17
40900403,7
30716850,1
32793949,4
37164353,1
30844667,1
32633272,1
33951843,1
31930473,1
33814146,3
38773929,1
41115534,1
24956121,1
25555806,1
48733194,2
25214895,1
32784764,1
38705460,1
41124746,2
29586329,1
31792677,1
32527519,4
34799058,1
35502295,2
37278359,2
39634840,3
39992744,1
25642709,2
30256497,5
30570131,1
36708452,17
37336126,1
38602272,8
39472280,2
40318317,1
40902204,1
6702910,1
38825378,14
40751177,7
48777254,1
49020030,9
29353389,1
37531818,39
37616332,14
40725141,24
40761583,2
48708326,1
25009414,1
38465969,1
39556674,2
8726648,1
29333275,1
33608441,1
35707131,3
35727476,5
37415196,1
9367985,1
24752860,1
27866394,1
35911460,1
39244967,2
40472483,4
48858753,1
25491534,1
37932951,2
38059599,2
38102587,1
38128108,1
27389397,1
30313739,1
31213038,5
32561638,3
32709389,1
38119122,1
39730927,3
25920711,13
38650360,3
48872037,4
31512470,4
40442701,1
24759231,4
31006841,1
36927607,3
49047456,4
24337878,2
30367413,1
34639361,1
48970651,3
25336583,1
34032843,1
41011846,2
7683518,1
9472547,1
25825301,2
29430524,2
38882355,1
39837879,2
7069756,1
8771979,2
27424799,1
29556574,6
29951448,6
48875558,4
7493068,1
8156664,1
26808271,7
37856529,3
41016314,1
48811549,2
36830385,1
38472375,2
40400436,2
48971841,9
38130849,1
39081679,4
6116886,1
8971584,1
27121349,1
27792414,1
34462136,3
34540196,1
8294776,2
32463851,1
32619826,2
34396874,2
37142318,1
37516349,1
37626209,4
40702966,1
48739329,16
28603433,3
32380282,1
35299346,1
36958779,1
32572944,1
33084633,1
38248426,1
35878578,1
37421266,4
38972294,2
9409679,1
25790332,1
30566359,1
33983875,2
40155854,3
39833295,5
32750209,1
35828153,1
38117412,1
8327352,2
34384059,2
33039638,1
37683022,3
25336299,1
32876595,1
29619094,1
32672521,1
36113453,1
37106635,1
37487342,1
49035315,1
30720143,5
31074997,1
32285013,2
34372587,1
35664319,1
37961879,2
35754954,1
36512853,1
8124298,1
28537668,1
38122618,2
40046442,2
33804735,1
34366934,1
34511187,2
40953391,1
23458739,1
35547645,1
36158368,1
40397928,2
40427914,2
48809532,2
40759971,1
27635226,1
37079635,1
48904578,1
28927786,1
29830889,3
34890913,3
40137126,1
40866003,1
41097634,1
24125649,1
24441551,2
39472823,1
48684220,2
26814331,1
32107096,6
34488621,1
23836263,1
37375257,1
30361905,1
38100758,1
39599796,2
29590319,1
35675380,1
38197390,1
40443764,1
7572422,1
34016298,1
24760881,2
31676364,1
32090361,1
33826878,1
39786282,2
33117237,1
38556292,1
40206743,1
40623808,1
48913921,3
32568965,1
38538217,2
39743408,1
41032937,3
30862759,1
39745618,2
40523792,1
34906845,2
40468402,1
40520036,1
39046897,2
40770806,1
36125957,1
34328042,1
34893841,1
36492388,1
36869913,1
40933470,1
48927587,1
32584896,1
38576791,1
6770614,1
9806850,3
26630639,1
29104992,2
33529259,1
48769688,5
31425916,1
38497366,1
40848070,1
8858617,2
9853360,1
30085115,1
38111196,1
38147306,1
38502906,2
29842811,2
33650218,1
39218699,1
8372530,1
35577674,2
38542625,2
38881975,4
32034539,2
36301157,2
39027172,1
9698416,2
37014436,1
26539533,3
38234456,1
48859216,1
37199703,1
40580454,4
31410474,1
40275737,1
27885652,1
31531707,1
34105709,1
36652796,1
38453793,1
32366185,1
32375226,1
37721663,1
30735177,1
33674948,1
37645015,1
38633633,2
9108616,1
39863498,1
39905726,1
31842372,1
7618617,1
26420902,1
31456670,2
38551869,2
29215557,1
39249861,2
9206120,1
33961372,1
48590079,2
27363891,1
34215191,1
39794655,2
27614582,1
36247799,1
34092105,1
38612541,1
28526018,4
34473376,1
38113300,2
38255321,1
38336802,2
7777154,2
23931247,2
26643196,3
38635283,3
38840750,2
39865736,1
27272080,1
29552477,3
30885710,1
34260802,1
39030950,1
39556929,1
7283809,5
31176456,1
31628404,1
40318524,2
40989968,1
32395473,3
37702383,8
23838882,2
27008897,1
32703180,1
25309434,2
33677268,5
36370079,1
39918928,1
88632,1
26847098,2
31967046,1
32576132,4
26415635,1
35733922,1
37615487,1
40838114,3
27866862,1
38804597,1
39617301,3
7900203,1
48882213,1
28846992,1
31065722,1
38820061,3
39301833,6
49044338,2
23851986,1
39299328,1
40797931,1
39151092,1
39781570,2
39159636,4
48861889,4
26761819,1
31013955,1
41043489,1
28895614,2
36225020,1
40498876,1
41081206,1
7682927,1
8988440,1
24052479,1
24113269,1
31526892,2
34240553,2
35503529,1
37712931,4
38097462,2
39219952,1
41070961,1
40924057,2
29515927,1
34666578,1
38923101,1
26539792,1
31069257,1
23910297,1
29498737,1
29805380,4
32222120,1
33254660,1
39360339,2
39492405,1
40717973,3
40850207,1
6911914,1
38104777,2
41059784,2
26619791,1
40458228,1
29461951,1
34021631,1
39501299,1
8557576,1
25803871,1
40048517,11
31642958,1
33592486,1
38152177,1
29103274,1
32074014,2
33008544,1
33331523,3
33468055,2
39245447,1
39442943,1
48770655,1
39826658,2
40331328,1
40374737,1
9710945,2
38238109,2
39478602,1
24315320,1
26780150,1
29834057,1
40499881,1
31529938,3
25111140,1
31659918,1
9359000,1
35622159,2
36200576,1
40697625,1
9409178,1
9478942,1
35543200,1
34536402,1
38737375,3
39484391,1
40920440,2
48909965,2
24769964,1
38120822,1
35759147,1
36047982,4
25339189,1
28489242,1
29458694,1
39834812,2
49067096,2
31291498,5
32137661,1
32600796,1
23460985,1
23770351,1
34258344,1
31900067,1
34785867,1
36908532,1
37669680,2
27444824,1
38907307,1
40441822,2
28923995,1
33991131,1
40594874,2
35353832,2
40839434,1
48813564,2
31473906,1
33315427,1
39609669,1
40620165,2
9529204,2
33966233,1
37338400,1
38863231,1
36650772,2
39543315,1
39702900,1
40599205,1
40904009,2
40953891,2
48910793,2
31524315,5
36412038,2
37735589,2
39738448,1
36341561,1
40584814,1
27098977,1
30240245,1
39039355,1
40925295,1
49020263,2
33317030,3
40030654,1
34285086,1
37154085,1
26076217,1
39064083,1
41152171,1
27634286,3
31836938,2
37439996,1
33048801,1
37586006,1
40951906,1
32660842,1
40972361,1
26378467,1
28125339,1
7475998,1
26385044,1
35732292,1
38791731,1
39988636,2
8486298,1
32825737,1
48776384,1
48681938,1
48816201,2
26758357,1
36571584,1
40611461,1
40999981,1
33154197,1
33103987,1
36450636,1
37730235,1
38491660,1
40642115,1
6059032,1
30812099,1
31563067,4
31784938,1
37718763,1
40303998,1
26792898,1
32681278,1
38187281,1
38841154,1
41024152,2
9508484,1
39107993,1
26758471,2
34889617,1
9064479,1
29367124,1
40903328,1
36103640,1
37686498,1
40065702,1
26597995,1
36780767,1
27652725,1
29683971,2
31389219,2
31873956,1
40179281,1
37438959,1
38891492,1
8763653,1
36007049,1
39958569,1
27137550,1
32737297,1
36791908,1
39257652,1
24615253,1
34752418,2
35497616,1
35859596,1
36176207,1
36444952,1
32967248,1
36820802,1
38729224,1
38903300,1
27963865,1
30671271,1
31930734,1
32165015,1
36852814,1
7835859,1
38675993,1
38517554,1
32412414,1
33072835,1
35424098,1
38078061,1
49033783,1
25204306,1
26658851,1
29915832,1
32728352,1
35073154,1
40937947,1
37569319,1
40796865,1
37406126,1
31117488,2
36952809,1
8579119,1
37147474,1
37275339,1
39243335,1
35042800,1
40974504,1
86913,1
38166064,1
29267342,2
37471398,1
37950135,1
48992252,1
38745876,1
39094774,1
40310319,1
33231226,1
25759249,2
27870684,1
31176174,1
38141530,1
48582082,1
7433025,1
28916078,1
38420868,1
38543520,1
48920467,1
27613102,1
8157442,1
8545472,1
39755724,1
40265583,1
26946572,1
29209320,2
31097934,1
39825409,1
7107479,1
36930218,1
39167417,3
6383395,1
40105810,1
36431904,1
38207893,1
9589290,1
32874105,1
38625424,1
9345724,1
28407258,1
38864940,1
7841864,1
39243073,1
37559387,1
40664820,1
9402780,1
25776517,1
37155613,1
40383684,1
41133346,1
26436629,1
36040312,1
39419293,1
40682071,1
48963450,1
31308642,1
33188613,1
36662670,1
40732995,2
29920636,1
30622897,1
37718201,1
40278773,1
31989735,1
32028440,1
40565583,1
49027754,3
7834511,2
33284279,1
34119879,1
88926,2
7649610,1
24875633,1
25567250,2
29886302,1
31561982,4
41012892,1
36443979,1
36568918,3
40200984,1
40891523,1
35727788,2
36492608,1
40798018,1
49009357,2
27983374,2
31583800,1
35118428,2
36237359,1
30368983,1
32761865,1
34980055,1
31530580,2
36059765,1
30799370,1
38206673,1
48587329,2
48657705,1
8558523,1
23782664,1
30357305,1
32076642,1
35629856,1
8111415,1
31467643,2
6302956,1
29069631,1
41101863,1
32002790,2
35028452,2
48791327,2
48956712,2
34662881,1
36147576,1
8520547,1
27428025,1
38134753,1
39774639,1
40734204,1
32577150,1
37447599,1
35557865,1
39732450,2
40910061,1
27966907,2
28366546,1
32324082,1
29839783,1
32095822,1
38640786,1
38861806,1
40011244,1
30597710,1
40258936,1
29685401,1
29987637,1
32575828,1
36106403,1
37667115,1
40077602,1
8284084,1
26388233,1
29210079,1
35089165,1
37484474,1
38104093,4
38670502,1
26031782,2
28029472,1
39700814,1
39982505,1
8146055,1
26301783,1
29134721,1
31089920,1
38131799,1
25911055,1
27219163,1
39183809,1
24247570,1
33202240,3
34707333,1
34717097,1
35338793,1
39034546,3
36220212,2
39513618,2
40430095,4
27657248,1
34212947,1
29254657,1
29908194,3
36215413,1
27029940,1
30288224,1
36793647,1
40147725,1
26726853,3
27632279,1
31358776,1
38453341,1
32963999,1
36779917,1
39243323,1
24072916,1
27620952,1
31580114,1
9673581,1
32912430,1
40298828,1
40687405,3
31112463,1
32457010,1
39811341,1
30441335,1
34673296,1
7666632,1
9763118,2
36222065,1
39473349,1
40568926,1
24422854,1
36458389,1
31886969,1
40815417,1
33439828,1
37076365,1
40069121,1
40408341,1
7197149,1
24431644,1
31084823,1
25988496,2
36910174,1
38124642,1
31017278,1
34299845,2
34875717,1
37094531,1
27868256,1
33440406,1
34848026,1
37686575,1
39699053,1
41103362,1
33041532,1
29008116,1
48827061,1
8325996,1
32502489,1
34546755,1
37014421,2
40046273,1
30052840,1
30726917,1
31309558,2
6528011,1
7072824,1
32928616,1
49007330,1
8833519,1
31048650,1
41051827,2
29915532,1
36438829,1
29182121,1
7353783,1
30696984,1
49041709,1
32300572,1
37296008,1
26782245,1
32293851,1
33887951,1
40704250,1
40915120,1
34074070,1
27605149,1
27190314,1
33412051,1
5781155,1
37667652,1
24733512,1
40110373,1
31769855,1
31837893,1
9742876,1
26630195,1
27549918,1
33278140,1
48980055,1
32655050,1
36234147,1
40175807,1
33529585,1
23659247,1
33042087,1
40115955,1
7627349,1
9036330,1
9238059,1
36337133,1
48718932,1
27568547,1
29222020,1
40588728,1
40697069,1
49000469,1
36594412,1
38399768,1
31152246,1
31707609,1
24469580,1
40017812,1
34333684,1
36227065,1
25198707,1
34536300,1
35540102,1
39192080,1
40427255,1
25606286,1
28724056,1
25134983,1
37885335,1
39425292,1
40827665,1
36701598,2
40423925,1
31050194,1
40928533,1
27327109,1
32000268,1
34375453,1
30963653,1
33110833,1
37361793,1
29665640,1
30322736,1
37404151,1
31970710,1
38013405,1
40767728,1
40868867,1
9400853,1
30134635,1
26109358,1
40679140,1
29553401,1
31213046,2
33464176,1
40717417,1
9020586,1
40673926,1
40764179,1
40826468,1
23453761,1
25954398,1
35674279,1
38624319,1
37085305,1
39458003,1
39460637,1
38604921,1
40750066,1
49001565,1
37833743,2
8352043,1
25952154,1
34152896,4
36867600,1
38382512,1
40913623,1
8433362,1
8636439,1
40767428,1
5620189,1
28449680,1
30275057,1
32200569,1
36831741,1
40719494,1
23611353,1
38511453,1
40490598,1
8894725,1
30272608,1
24549268,2
33532785,1
34744283,1
36576379,1
29759080,1
37205107,1
39795765,1
7833083,1
9315507,1
34622491,2
36094049,1
38775884,1
48705691,2
8278158,1
35782765,1
39870690,1
7113805,1
32137969,1
34727118,1
38976777,1
39500022,1
32234037,1
34232683,2
39643461,1
36041034,2
36978394,1
37225886,1
39510674,1
48916408,1
33310751,1
25479531,1
24877106,1
48808871,1
49048942,1
25827296,1
31408069,1
40747820,1
31267638,1
33998582,1
39746892,1
31682835,1
40716187,1
9196818,1
31292168,1
33926622,1
48866058,1
6918111,1
35046806,1
38873667,1
39846227,1
41011760,1
27344116,2
31096570,25
39122459,3
40073692,2
40872919,8
41065067,1
49042524,3
29434880,6
38854205,14
39660382,1
40843673,4
40992985,18
31019871,1
38611697,29
39728856,1
39956331,29
40433656,2
40622813,40
48934360,1
9313056,1
26000634,3
26145811,1
26614014,1
39148351,63
36583021,2
38458636,16
30532493,1
38596374,1
48819138,5
25732541,1
31149691,5
33154037,8
36681446,1
38005114,2
39664891,4
36428629,17
37437028,16
38587574,5
39485802,2
39657096,5
40151437,1
49004941,1
25514624,1
34618134,1
37930191,1
29977871,1
34575466,1
40004167,1
40611881,1
40892108,2
6293436,33
27082612,2
30897870,2
34999521,6
36201267,5
37645970,1
40490566,3
26436745,11
31640232,2
38327313,2
24473139,1
27686263,6
38320111,5
38576999,1
40436461,2
6723199,3
25504400,1
30654968,1
31336685,1
35750970,10
36162306,30
38677289,1
40189624,5
28905508,1
48723624,14
8561236,1
36065435,7
38451455,1
7723772,1
27410818,2
34451545,2
40995269,3
37173886,2
40170251,1
40488411,2
25487767,1
29312954,3
35646363,1
39985617,1
32320710,8
36974059,3
48908861,1
37025556,1
39424033,5
40970056,9
32211902,1
38715525,1
40316628,2
25845850,1
40234942,3
23571202,4
34814124,1
36227477,2
38531140,1
39606403,4
8074578,3
26651695,1
38337765,1
39258917,1
39364670,1
39814711,1
29704455,1
32630966,1
33249970,1
38260076,1
34888147,3
28543845,1
37162408,1
39928796,1
30120348,3
40284179,1
48705459,6
7531626,1
37744723,1
40622774,4
40738249,1
28563204,1
34138345,2
27093997,1
32679933,2
36855005,1
38138303,10
40958104,1
41024492,1
25593057,4
27498597,1
32525638,1
34292297,3
36106501,1
6469832,1
9350044,1
25984419,1
32500743,1
25295195,1
31685779,1
32447675,1
34045444,10
38013921,1
40600843,2
8171763,1
26089099,2
31437279,1
31711485,6
31748129,15
38334480,11
38752404,2
39819701,1
49062705,10
27959679,2
30871425,2
32687941,1
35054035,36
38963532,3
40430733,28
29843210,1
30255997,2
34804276,2
39514525,1
40545470,1
36466431,64
39677239,2
40244284,1
40332518,6
8387600,3
29855861,4
30949336,1
33573955,16
34713753,1
36036102,1
39325644,1
28992306,9
36967719,1
39334772,23
40590291,3
41140984,2
41148032,1
25850471,2
33831513,7
